class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
EncounterTypeTest,EncounterTypeTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
FormTest,FormTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LocationTest,LocationTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ObsBehaviorTest,ObsBehaviorTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ObsTest,ObsTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsTestAnnotationsTest,OpenmrsTestAnnotationsTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsTestsTest,OpenmrsTestsTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
but,but,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
looks,looks,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
contains,contains,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
name,name,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderEntryIntegrationTest,OrderEntryIntegrationTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderGroupTest,OrderGroupTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderTest,OrderTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderTypeTest,OrderTypeTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Class,Class,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientProgramTest,PatientProgramTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientStateTest,PatientStateTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
should,should,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
does,does,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientTest,PatientTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAddressTest,PersonAddressTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeTest,PersonAttributeTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
in,in,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
should,should,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
does,does,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonNameTest,PersonNameTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
should,should,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
does,does,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonTest,PersonTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
private,private,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonNameBuilder,PersonNameBuilder,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
private,private,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAddressBuilder,PersonAddressBuilder,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProviderTest,ProviderTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ReferralOrderTest,ReferralOrderTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RoleTest,RoleTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SimpleDosingInstructionsTest,SimpleDosingInstructionsTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestOrderTest,TestOrderTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
UserTest,UserTest,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsComponent1_6To1_7,OpenmrsComponent1_6To1_7,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsComponent1_8,OpenmrsComponent1_8,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_10,OpenmrsProfile1_10,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_10WithHtmlformentry,OpenmrsProfile1_10WithHtmlformentry,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_6To1_7,OpenmrsProfile1_6To1_7,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_6To1_8,OpenmrsProfile1_6To1_8,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_8,OpenmrsProfile1_8,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile1_8WithHtmlformentry,OpenmrsProfile1_8WithHtmlformentry,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileExcludeFilterTest,OpenmrsProfileExcludeFilterTest,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileExcludeFilterWithModulesJUnit4Test,OpenmrsProfileExcludeFilterWithModulesJUnit4Test,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileExcludeFilterWithModulesTest,OpenmrsProfileExcludeFilterWithModulesTest,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileIncludeFilterTest,OpenmrsProfileIncludeFilterTest,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileWithoutMissingModule,OpenmrsProfileWithoutMissingModule,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileWithoutTest1Module,OpenmrsProfileWithoutTest1Module,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
StartModuleAnnotationJUnit4Test,StartModuleAnnotationJUnit4Test,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
StartModuleAnnotationReuseJUnit4Test,StartModuleAnnotationReuseJUnit4Test,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
StartModuleAnnotationReuseTest,StartModuleAnnotationReuseTest,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
StartModuleAnnotationTest,StartModuleAnnotationTest,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AuthorizationAdviceTest,AuthorizationAdviceTest,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Listener1,Listener1,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Listener2,Listener2,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RequiredDataAdviceTest,RequiredDataAdviceTest,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MiniOpenmrsObject,MiniOpenmrsObject,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ClassWithBadGetter,ClassWithBadGetter,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
